"business","name","taxcode","latitude","longitude","routines","reinspects","complaints","inspects","ratio","meanscore","highrisks","interval","c1","c2","c3","Score"
"67356","Indigo Restaurant","H26",37.779674,-122.423307,3,2,0,5,0.67,87,0.67,423,0,0,0,4
"67357","Umami Burger SF","H25",37.797168,-122.435124,6,1,0,7,0.17,95,0.5,196,0,0,0,4
"67359","Lite Bite","H24",37.800158,-122.433794,4,2,0,6,0.5,93,0.25,229,0,0,0,4
"67417","Amitis Deli Cafe","H24",37.773797,-122.446047,4,1,0,5,0.25,97,0,215,0,0,0,4
"67424","Square Meals  Batter Bakery","H25",37.796254,-122.421864,5,0,0,5,0,93,0,252,0,0,0,4
"67427","La Fina Estampa","H25",37.788603,-122.420737,4,2,0,6,0.5,94,0.25,224,0,0,0,4
"67432","AQ Restaurant  Bar","H26",37.779464,-122.410486,3,1,2,6,0.33,87,0.67,312,0,0,0,4
"67446","Soma Chicken and Salad","H28",37.792577,-122.393992,3,0,0,3,0,93,0.67,208,0,0,0,4
"67448","Soo Fong Restaurant","H26",37.741829,-122.388098,4,2,0,6,0.5,89,0.75,259,0,0,0,4
"67489","The Dark Horse Inn","H25",37.716105,-122.440422,3,0,1,4,0,98,0,326,0,0,0,4
"67495","Southern Pacific Brewing","H26",37.760192,-122.413792,3,1,0,4,0.33,94,0,276,0,0,0,4
"67501","Galette 88","H25",37.790347,-122.40384,4,2,0,6,0.5,94,0,278,0,0,0,4
"67510","Subway Sandwiches","H24",37.788864,-122.394613,4,1,0,5,0.25,98,0,244,0,0,0,4
"67515","Pizza Orgasmica","H25",37.798634,-122.435854,5,2,0,7,0.4,88,0.6,231,0,0,0,4
"67545","Keiko a Nob Hill","H25",37.793068,-122.414407,3,0,0,3,0,94,0.33,390,0,0,0,4
"67552","Namu Gaji","H24",37.761554,-122.425956,5,8,6,19,1.6,91,0.6,215,0,0,1,3
"67558","Azucar Lounge","H26",37.774722,-122.406761,3,0,0,3,0,96,0,378,0,0,0,4
"67564","ITHAI","H25",37.787691,-122.413717,4,5,0,9,1.25,80,1,269,1,0,1,2
"67565","King of Thai Noodles Cafe","H25",37.742703,-122.482819,4,2,1,7,0.5,86,0.75,259,0,0,0,4
"67567","RollingOut","H25",37.742678,-122.484682,5,1,0,6,0.2,93,0,192,0,0,0,4
"67572","Jalapenos","H24",37.728497,-122.475639,6,3,1,10,0.5,93,0.67,175,0,0,0,4
"67587","Burger Urge","H25",37.769803,-122.448357,3,0,1,4,0,94,0,288,0,0,0,4
"67596","Vallarta Taco Bar","H26",37.752574,-122.412578,3,1,5,9,0.33,72,1.67,252,1,1,0,2
"67599","Cathay Express Restaurant","H25",37.767718,-122.429501,3,2,0,5,0.67,87,0.67,304,0,0,0,4
"67602","Chipotle Mexican Grill 1702","H29",37.784317,-122.407563,6,0,0,6,0,96,0,206,0,0,0,4
"67612","Bay Subs  Deli","H24",37.789923,-122.433782,4,0,0,4,0,93,0.25,238,0,0,0,4
"67614","Harrow","H25",37.791534,-122.404214,5,6,0,11,1.2,86,1.2,234,0,1,1,2
"67615","Espostos Deli","H26",37.767692,-122.393977,5,1,0,6,0.2,95,0.6,236,0,0,0,4
"67617","Joey  Pats Bakery  Coffee Shop","H24",37.757415,-122.414496,5,0,0,5,0,94,0,218,0,0,0,4
"67657","Rooster Tail","H25",37.786143,-122.432636,5,1,6,12,0.2,98,0,210,0,0,0,4
"67676","KenKen Ramen LLC","H25",37.761888,-122.418842,5,2,3,10,0.4,98,0,185,0,0,0,4
"67683","JW Marriott SF  Banquet Facility","H26",37.788038,-122.410363,4,2,0,6,0.5,99,0,237,0,0,0,4
"67685","JW Marriott SF  Emplooyee Cafeteria","H25",37.788038,-122.410363,4,2,0,6,0.5,98,0,237,0,0,0,4
"67688","JW Marriott SF  Main Kitchen  Storage","H26",37.788038,-122.410363,4,2,0,6,0.5,98,0,237,0,0,0,4
"67690","Saru","H24",37.751648,-122.428783,4,1,0,5,0.25,94,0,292,0,0,0,4
"67691","JW Marriott SF  Restaurant  Bar","H26",37.788038,-122.410363,4,3,0,7,0.75,96,0,237,0,0,0,4
"67693","JW Marriott SF  Concierge Lounge","H24",37.788038,-122.410363,4,1,0,5,0.25,98,0,237,0,0,0,4
"67741","Hong Kong Lounge II","H25",37.781658,-122.454393,4,5,0,9,1.25,80,0.25,269,1,0,1,2
"67743","After Osha","H25",37.789413,-122.407511,6,4,8,18,0.67,84,0.83,189,1,0,0,3
"67754","Joy Hing BBQ Noodles House","H26",37.794597,-122.404777,4,1,0,5,0.25,98,0,267,0,0,0,4
"67786","Dobbs Ferry Restaurant","H26",37.777104,-122.423044,3,3,0,6,1,88,0.33,410,0,0,0,4
"67788","Sushi Taka","H24",37.793669,-122.404578,5,1,1,7,0.2,98,0,240,0,0,0,4
"67806","Holy Dog","H24",37.784007,-122.432816,5,1,0,6,0.2,92,0,220,0,0,0,4
"67808","Cafe Bellatrix","H24",37.786534,-122.409764,5,0,0,5,0,95,0.2,198,0,0,0,4
"67809","Big Four Restaurant","H26",37.791643,-122.412067,3,1,0,4,0.33,89,0.33,412,0,0,0,4
"67815","Southpaw BBQ","H25",37.762317,-122.419454,4,2,1,7,0.5,93,0.75,198,0,0,0,4
"67828","King of Thai Noodle 2","H25",37.783028,-122.463141,2,4,3,9,2,91,0,380,0,0,1,3
"67833","Dear Mom","H26",37.765459,-122.413462,4,0,0,4,0,87,0,329,0,0,0,4
"67839","The Coffee Bean and Tea Leaf","H24",37.790794,-122.402304,5,1,0,6,0.2,93,0.2,220,0,0,0,4
"67847","Espressamente Illy","H24",37.792753,-122.399914,4,2,0,6,0.5,91,0.5,278,0,0,0,4
"67849","Dantes Table","H24",37.760148,-122.434965,2,4,1,7,2,74,2.5,384,1,1,1,1
"67862","The Social Study","H24",NA,NA,4,11,0,15,2.75,98,0,257,0,0,1,3
"67864","Recchiuti Chocolate Lab","H24",NA,NA,3,1,0,4,0.33,96,0,248,0,0,0,4
"67865","Foundation Cafe  Bakery","H24",37.779847,-122.418985,4,2,0,6,0.5,95,0,292,0,0,0,4
"67869","Yuubi Japanese Restaurant","H26",37.777157,-122.464045,6,3,0,9,0.5,90,0.33,168,0,0,0,4
"67894","Doctors Lounge","H25",37.720872,-122.437796,4,0,1,5,0,97,0.25,254,0,0,0,4
"67895","Precita Park Cafe","H25",37.747114,-122.410459,3,0,0,3,0,97,0,322,0,0,0,4
"67911","Prather Ranch Meat Co","H24",37.795225,-122.39377,3,2,0,5,0.67,98,0,292,0,0,0,4
"67917","Hilton Financial District","H24",37.795057,-122.404876,4,2,0,6,0.5,96,0.25,298,0,0,0,4
"67919","Tataki Canyon","H25",37.734576,-122.433528,3,0,0,3,0,99,0,262,0,0,0,4
"67920","Noori","H25",NA,NA,4,1,0,5,0.25,88,0.5,178,0,0,0,4
"67936","Dotties True Blue Cafe","H26",37.774722,-122.406761,3,1,0,4,0.33,83,1.33,348,1,1,0,2
"67965","Win Fook Restaurant","H25",37.752966,-122.503848,5,5,3,13,1,80,1.2,209,1,1,0,2
"67982","Caffe Central","H24",37.784848,-122.406892,5,3,0,8,0.6,89,0.6,206,0,0,0,4
"67985","Moya","H24",37.774722,-122.406761,6,1,0,7,0.17,89,1,195,0,0,0,4
"68013","Mariposa Baking Co Inc","H24",37.795225,-122.39377,4,1,0,5,0.25,98,0,241,0,0,0,4
"68018","Cafeto Coffee Shop","H24",37.736078,-122.424108,5,3,0,8,0.6,95,0,210,0,0,0,4
"68023","The Barrel Room","H24",37.787848,-122.412123,3,2,0,5,0.67,96,0,256,0,0,0,4
"68026","Estelas","H24",37.789763,-122.411787,4,2,0,6,0.5,93,0.25,233,0,0,0,4
"68036","City Chopsticks","H24",37.789763,-122.411787,4,4,2,10,1,92,0.25,205,0,0,0,4
"68037","Focaccia Market Bakery","H26",37.776002,-122.392958,6,2,0,8,0.33,88,1,212,0,0,0,4
"68042","Yummy Yummy","H25",37.796828,-122.407804,4,3,1,8,0.75,79,0.25,298,1,0,0,3
"68045","Maven Restaurant","H25",37.771937,-122.431934,2,1,0,3,0.5,91,0,399,0,0,0,4
"68065","Sweet Woodruff","H24",37.788658,-122.413304,3,2,3,8,0.67,93,0,316,0,0,0,4
"68067","La Boulange de California","H26",37.792954,-122.402208,3,0,0,3,0,95,0.67,238,0,0,0,4
"68070","Per Diem","H26",37.789575,-122.401091,3,2,0,5,0.67,94,0.33,346,0,0,0,4
"68071","O3 Bistro  Lounge","H26",37.780337,-122.420227,3,2,3,8,0.67,92,0.33,288,0,0,0,4
"68079","Philz Coffee","H25",37.751058,-122.438272,5,4,0,9,0.8,94,0.2,185,0,0,0,4
"68080","Cafe Buon Giorno","H24",37.792388,-122.398903,4,1,0,5,0.25,91,0.75,296,0,0,0,4
"68089","Burger King 5830","H29",37.744062,-122.404475,3,0,0,3,0,95,0.33,279,0,0,0,4
"68090","Original Joes","H26",37.800363,-122.409477,3,3,1,7,1,89,0.33,394,0,0,0,4
"68091","Ki�n Thanh","H24",NA,NA,3,8,0,11,2.67,83,0.67,529,1,0,1,2
"68104","Freshroll","H29",37.783841,-122.403325,5,0,0,5,0,93,0.25,184,0,0,0,4
"68105","Gilberths Rottiserie  Grill","H25",37.758903,-122.388238,4,3,0,7,0.75,89,0,212,0,0,0,4
"68121","Hot Pot Garden","H26",37.742933,-122.477599,3,1,2,6,0.33,86,1,382,0,0,0,4
"68130","Vinyl Cafe and Wine Bar","H28",37.772748,-122.437414,3,2,0,5,0.67,85,0.67,202,1,0,0,3
"68131","Radio Africa  Kitchen","H26",37.734652,-122.390872,3,3,0,6,1,93,0,286,0,0,0,4
"68146","Cento 330 Ritch Street","H24",37.778743,-122.393783,4,0,0,4,0,98,0,239,0,0,0,4
"68148","Sheng Kee Bakery  Cafe","H25",NA,NA,3,5,0,8,1.67,80,1,208,1,0,1,2
"68149","Subway Sandwiches 53761","H29",37.798712,-122.400585,4,2,0,6,0.5,97,0,274,0,0,0,4
"68152","State Bird Provisions","H25",37.783704,-122.432824,5,1,0,6,0.2,100,0,224,0,0,0,4
"68158","ISkewers","H25",NA,NA,3,1,0,4,0.33,84,0.33,210,1,0,0,3
"68159","Tower Burger","H25",37.744127,-122.453593,4,0,0,4,0,90,0,255,0,0,0,4
"68160","Gourmet Carousel","H24",37.789073,-122.423784,4,5,0,9,1.25,84,0.75,201,1,0,1,2
"68173","Wise Sons Deli","H25",37.752468,-122.415332,4,1,6,11,0.25,86,1.25,191,0,1,0,3
"68189","Silverstone Cafe","H25",37.752308,-122.417962,5,4,0,9,0.8,97,0.2,196,0,0,0,4
"68194","New Taraval Cafe","H25",37.743026,-122.477356,5,1,0,6,0.2,92,0.4,181,0,0,0,4
"68196","Happy Yogurt","H24",37.779613,-122.493349,6,0,0,6,0,99,0,174,0,0,0,4
"68219","Calabria Bros","H28",37.722162,-122.436695,5,1,0,6,0.2,98,0.2,214,0,0,0,4
"68220","Chomp  Swig","H24",37.782383,-122.475929,3,4,2,9,1.33,90,0,346,0,0,1,3
"68223","CAFFE D MELANIO","H24",37.724058,-122.456765,6,2,0,8,0.33,88,0.5,190,0,0,0,4
"68234","Dropbox Inc","H26",37.776002,-122.392958,3,0,0,3,0,97,0,298,0,0,0,4
"68242","Bacon Bacon LLC","H25",NA,NA,3,1,1,5,0.33,82,0.67,322,1,0,0,3
"68245","USushi","H24",37.790697,-122.399563,5,0,0,5,0,92,0.4,248,0,0,0,4
"68247","Mixt Greens","H25",37.788426,-122.399371,5,0,0,5,0,93,0.2,216,0,0,0,4
"68249","Mixt Greens","H25",37.794347,-122.394932,7,0,2,9,0,92,0.43,142,0,0,0,4
"68257","AFC SUSHI at Mollie Stones 10","H28",37.744876,-122.452425,4,3,0,7,0.75,94,0,280,0,0,0,4
"68259","Balboa Theater","H24",37.775752,-122.497655,6,3,0,9,0.5,97,0,207,0,0,0,4
"68264","Navin Thai Restaurant","H24",37.794534,-122.409684,4,1,0,5,0.25,90,0.75,273,0,0,0,4
"68278","Fresh Bay Cafe","H24",37.803627,-122.433503,5,4,0,9,0.8,91,0.6,208,0,0,0,4
"68279","Yoppi Yogurt","H24",37.796254,-122.421864,5,5,0,10,1,85,0.2,212,1,0,0,3
"68281","New Big Lantern","H26",37.764848,-122.423382,6,4,1,11,0.67,86,0.67,163,0,0,0,4
"68318","Gajalee","H25",37.764414,-122.421806,5,4,2,11,0.8,88,0.8,180,0,0,0,4
"68320","Newtree","H24",37.789814,-122.398789,6,0,0,6,0,93,0.33,189,0,0,0,4
"68321","Capos","H25",NA,NA,3,4,2,9,1.33,78,1,258,1,0,1,2
"68323","Pig and Pie","H24",37.752708,-122.411372,4,1,0,5,0.25,96,0,260,0,0,0,4
"68331","Blackwood Thai Cuisine","H25",37.800508,-122.438824,4,3,0,7,0.75,89,0.25,237,0,0,0,4
"68345","Mixt Greens","H25",37.794643,-122.401395,5,2,2,9,0.4,95,0,257,0,0,0,4
"68351","Mixt Greens","H24",37.791456,-122.400716,5,5,0,10,1,88,1.2,250,0,1,0,3
"68352","Vogue Theatre","H24",37.788248,-122.446674,3,2,0,5,0.67,89,0.33,247,0,0,0,4
"68353","Hops  Hominy","H26",37.789277,-122.405324,4,2,1,7,0.5,88,0.25,230,0,0,0,4
"68356","BASK","H25",37.796095,-122.404063,3,1,0,4,0.33,94,0.33,300,0,0,0,4
"68360","Pharaohs","H24",37.786787,-122.413329,4,4,0,8,1,85,0.75,194,1,0,0,3
"68362","Lucky Strike San Francisco LLC","H26",37.778216,-122.392033,5,5,1,11,1,93,0.6,203,0,0,0,4
"68366","Flying Pig Bistro","H24",37.766324,-122.417565,5,2,0,7,0.4,88,0.4,258,0,0,0,4
"68367","Jasmine Tea House","H25",37.744833,-122.420364,4,7,2,13,1.75,73,1.5,257,1,1,1,1
"68368","The Grills and Pots","H26",37.782811,-122.468206,3,10,3,16,3.33,76,1,436,1,0,1,2
"68390","Missions Kitchen","H25",NA,NA,4,4,0,8,1,86,0.75,265,0,0,0,4
"68390","Missions Kitchen","H25",NA,NA,4,4,0,8,1,86,0.75,265,0,0,0,4
"68394","Mission Bowling Club","H26",37.763628,-122.416652,4,1,0,5,0.25,94,0,205,0,0,0,4
"68401","Chasing Lions Cafe","H24",37.723638,-122.452273,6,2,0,8,0.33,92,0.6,159,0,0,0,4
"68403","Empero Taste","H26",37.77554,-122.502142,4,3,0,7,0.75,81,0.5,249,1,0,0,3
"68407","Ganims Market","H24",37.762686,-122.393975,4,1,0,5,0.25,94,0.25,247,0,0,0,4
"68410","903","H24",37.738958,-122.413833,5,1,0,6,0.2,91,0.2,226,0,0,0,4
"68412","Purple Kow Kams","H26",37.775755,-122.497595,5,2,1,8,0.4,91,0.2,216,0,0,0,4
"68421","Cako Bakery","H29",37.784548,-122.40419,6,0,0,6,0,94,0.17,188,0,0,0,4
"68422","Cako Creamery","H29",37.784548,-122.40419,6,0,0,6,0,93,0.17,188,0,0,0,4
"68428","Cafe Coco","H25",NA,NA,5,2,0,7,0.4,91,0.4,200,0,0,0,4
"68430","San Francisco Soup Co","H29",37.784103,-122.403669,4,1,0,5,0.25,93,0.67,280,0,0,0,4
"68431","Bon Appetit  Adobe","H26",37.771742,-122.401677,5,1,1,7,0.2,88,1,204,0,0,0,4
"68433","New Fortune Dim Sum","H28",37.793295,-122.407788,4,9,0,13,2.25,74,1.5,279,1,1,1,1
"68442","Sauce Belden","H24",37.791458,-122.403787,4,1,0,5,0.25,93,0.25,285,0,0,0,4
"68451","Buckhorn Grills","H29",37.784548,-122.40419,4,1,0,5,0.25,90,0.75,274,0,0,0,4
"68452","Darn Good Food","H26",37.791127,-122.404067,5,1,0,6,0.2,94,0.8,259,0,0,0,4
"68454","Kippu Japanese Restaurant","H25",37.785639,-122.429841,5,5,0,10,1,90,0.4,222,0,0,0,4
"68462","Bread and Butter Cafe","H24",37.773682,-122.447735,5,5,0,10,1,96,0,201,0,0,0,4
"68469","The Roastery","H25",NA,NA,3,1,1,5,0.33,88,0,410,0,0,0,4
"68483","El Tomate Restaurant","H24",37.752777,-122.410262,4,1,0,5,0.25,93,0,270,0,0,0,4
"68487","Alimento","H28",37.799837,-122.409517,6,2,0,8,0.33,95,0.33,199,0,0,0,4
"68488","Shiso Restaurant","H25",37.741418,-122.422627,4,5,0,9,1.25,87,0.25,215,0,0,1,3
"68493","Cassava Bakery  Cafe","H24",37.775705,-122.496453,6,5,0,11,0.83,92,0.17,198,0,0,0,4
"68503","Nizarios Pizza","H25",37.764294,-122.421796,5,4,3,12,0.8,95,0.2,180,0,0,0,4
"68504","The Fitzgerald Hotel","H24",37.787848,-122.412123,5,3,0,8,0.6,97,0,203,0,0,0,4
"68508","Pho Nice","H25",37.716903,-122.441337,5,5,0,10,1,85,0.8,192,1,0,0,3
"68511","Gioia Pizzeria","H25",37.797424,-122.421991,5,4,0,9,0.8,89,0.8,226,0,0,0,4
"68525","St Vincent","H25",37.752547,-122.420725,3,2,0,5,0.67,97,0.33,327,0,0,0,4
"68531","Lung Fung Bakery LLC","H25",NA,NA,2,3,0,5,1.5,84,1,196,1,0,1,2
"68542","La Boulange De Yerba Buena","H25",37.78479,-122.403793,6,0,2,8,0,94,0.4,196,0,0,0,4
"68544","Sorabol Metreon","H28",37.786068,-122.462535,4,0,0,4,0,94,0,256,0,0,0,4
"68560","Wow NaanNCurry","H25",37.764128,-122.464961,4,2,0,6,0.5,86,0.5,270,0,0,0,4
"68591","Cerveceria De Mateveza","H24",37.761385,-122.428488,4,2,0,6,0.5,99,0,235,0,0,0,4
"68600","Black Point Cafe","H25",37.805568,-122.421764,3,2,0,5,0.67,94,0.33,422,0,0,0,4
"68602","Bluxome Street Winery","H24",NA,NA,2,0,0,2,0,100,0,404,0,0,0,4
"68608","Coriander Gourmet Thai","H29",37.784103,-122.403669,6,0,0,6,0,97,0.2,163,0,0,0,4
"68615","Osha Express","H24",37.794347,-122.394932,5,2,0,7,0.4,91,0.4,241,0,0,0,4
"68618","Ikes Place","H25",37.720894,-122.478029,5,1,0,6,0.2,94,0.2,192,0,0,0,4
"68620","ABC Bakery Cafe Inc","H26",37.753684,-122.490438,4,9,9,22,2.25,68,2.25,255,1,1,1,1
"68626","Balo Vietnamese Eatery","H24",37.781714,-122.417132,4,0,1,5,0,100,0,64,0,0,0,4
"68633","ABC Bakery Cafe","H26",37.796133,-122.406237,3,9,5,17,3,71,2,244,1,1,1,1
"68636","Preet Palace Indian Cuisine","H25",NA,NA,2,5,0,7,2.5,87,0,275,0,0,1,3
"68644","Central Kitchen  Salumeria","H26",37.759379,-122.410915,4,1,0,5,0.25,97,0,243,0,0,0,4
"68645","Locals Corner","H24",37.754267,-122.409305,4,0,4,8,0,89,0.5,269,0,0,0,4
"68659","Region","H25",NA,NA,3,0,0,3,0,89,0.33,272,0,0,0,4
"68672","Kama Sushi Soma","H25",37.774722,-122.406761,4,3,0,7,0.75,79,1.25,258,1,1,0,2
"68682","Fuel Cafe","H25",37.805297,-122.423232,3,4,0,7,1.33,83,0.67,287,1,0,1,2
"68690","Tout Sweet Patisserie","H24",37.78655,-122.40756,4,2,0,6,0.5,90,0.25,214,0,0,0,4
"68692","Sidewalk Juice","H24",37.752565,-122.414125,5,1,0,6,0.2,90,0.25,172,0,0,0,4
"68696","Xiao Long Bao","H25",37.783079,-122.466017,3,1,1,5,0.33,96,0,261,0,0,0,4
"68701","Grindz","H25",37.782778,-122.468332,4,1,0,5,0.25,100,0,195,0,0,0,4
"68716","The Sweet House","H24",37.775818,-122.496401,6,3,0,9,0.5,99,0,192,0,0,0,4
"68718","Swamp","H25",NA,NA,3,1,0,4,0.33,93,0,395,0,0,0,4
"68721","Market  Rye","H25",37.765718,-122.401685,4,4,0,8,1,87,1,273,0,0,0,4
"68739","Starbucks 16839","H25",37.794551,-122.39319,4,1,0,5,0.25,97,0,240,0,0,0,4
"68740","V105","H25",37.771502,-122.422448,5,2,0,7,0.4,97,0.2,179,0,0,0,4
"68752","Chevys Fresh Mex","H26",37.785037,-122.400432,4,2,0,6,0.5,90,0.75,239,0,0,0,4
"68753","La Briciola  Restaurant","H26",37.781451,-122.395927,4,2,0,6,0.5,88,0.5,222,0,0,0,4
"68760","Enjoy Vegetarian Restaurant","H25",37.780528,-122.476981,3,0,0,3,0,95,0,354,0,0,0,4
"68761","Subway Sandwich 28429","H29",NA,NA,3,0,0,3,0,96,0,434,0,0,0,4
"68763","Kichi Grill","H24",37.785014,-122.40664,6,3,1,10,0.5,92,0.17,175,0,0,0,4
"68764","Golden Gate Grill","H26",NA,NA,4,3,0,7,0.75,92,0,184,0,0,0,4
"68766","Moolicious Cafe and Crepe","H28",37.790415,-122.400615,4,2,0,6,0.5,92,0.75,261,0,0,0,4
"68768","Elsys Restaurant","H24",NA,NA,4,5,0,9,1.25,85,0.75,244,1,0,1,2
"68773","Nopalito","H26",37.765412,-122.466375,4,3,2,9,0.75,86,0.75,254,0,0,0,4
"68775","Dandelion Chocolate","H26",37.761047,-122.421561,4,1,1,6,0.25,98,0,180,0,0,0,4
"68784","Joes Ice Cream","H25",37.780488,-122.477751,5,2,0,7,0.4,100,0,184,0,0,0,4
"68786","Little Garden","H24",37.798528,-122.409513,4,6,0,10,1.5,77,0.75,263,1,0,1,2
"68799","Zeitgeist","H26",NA,NA,5,3,2,10,0.6,97,0,179,0,0,0,4
"68808","Shabuway MenOh","H25",37.780674,-122.474243,4,3,0,7,0.75,95,0,197,0,0,0,4
"68809","New DNA Cafe","H25",37.782936,-122.463447,4,11,8,23,2.75,90,0,219,0,0,1,3
"68814","Farleys","H24",37.763733,-122.466366,3,0,0,3,0,96,0,248,0,0,0,4
"68825","Cafe New Honolulu","H25",37.79397,-122.40776,2,3,1,6,1.5,70,1.5,322,1,1,1,1
"68826","Vanda Siam Restaurant","H25",37.79373,-122.403974,5,5,0,10,1,86,0.5,217,0,0,0,4
"68831","Super Duper","H29",37.784758,-122.403837,5,0,1,6,0,97,0,180,0,0,0,4
"68832","Bayshore Market Deli  Liquor","H28",37.743065,-122.405284,4,2,1,7,0.5,94,0.25,219,0,0,0,4
"68865","Grant Place Restaurant","H25",37.795166,-122.405924,5,1,1,7,0.2,90,0.2,212,0,0,0,4
"68872","Jiang Ling Cuisine Restaurant","H24",37.729985,-122.404526,5,3,3,11,0.6,90,0.4,200,0,0,0,4
"68880","Soma Corp","H24",NA,NA,3,1,0,4,0.33,88,0.33,297,0,0,0,4
"68881","La Climentina","H24",NA,NA,3,4,0,7,1.33,77,1.33,194,1,1,1,1
"68890","Geneva Bubble Tea","H24",37.715871,-122.439703,4,1,0,5,0.25,96,0.25,222,0,0,0,4
"68891","Local Edition","H25",NA,NA,2,0,0,2,0,92,0,362,0,0,0,4
"68894","Craftsman and Wolves","H25",37.760955,-122.421552,4,5,1,10,1.25,92,0.25,221,0,0,1,3
"68909","Cafe La Flore","H24",37.763798,-122.472422,4,6,0,10,1.5,87,0.5,259,0,0,1,3
"68916","Rumors","H25",37.775647,-122.406459,3,3,0,6,1,74,1.33,438,1,1,0,2
"68930","Karachi Chicken","H24",37.786116,-122.413098,5,8,1,14,1.6,75,1.8,220,1,1,1,1
"68938","PAINA Lounge  Restaurant","H26",37.785223,-122.432337,4,0,1,5,0,94,0,240,0,0,0,4
"68944","Peets Coffee and Tea","H24",37.720877,-122.477651,6,0,0,6,0,98,0,167,0,0,0,4
"68945","Great Steak  Potato","H25",37.728497,-122.475639,6,3,0,9,0.5,89,1,175,0,0,0,4
"68949","Chinatown Restaurant","H26",37.782189,-122.48211,2,2,0,4,1,90,0,442,0,0,0,4
"68950","Marcellas Lasagneria  Cucina","H24",NA,NA,3,2,0,5,0.67,93,0,265,0,0,0,4
"68959","Flywheel Coffee Roasters","H24",37.769658,-122.453557,3,0,7,10,0,98,0,340,0,0,0,4
"68961","Pupuseria  Restaurante Panchitas","H24",37.719932,-122.438395,4,2,0,6,0.5,95,0,224,0,0,0,4
"68963","West of Pecos","H26",37.764087,-122.421881,4,3,2,9,0.75,94,0.5,212,0,0,0,4
"68974","Sushi Avenue Inc","H28",NA,NA,5,1,0,6,0.2,94,0,185,0,0,0,4
"68982","The Burritt Room  Tavern","H26",37.789854,-122.407064,3,2,0,5,0.67,85,0.67,323,1,0,0,3
"68986","Cafe Troya Fillmore","H25",37.789404,-122.433954,4,1,0,5,0.25,94,0,289,0,0,0,4
"68991","Lunch Geek LLC","H25",NA,NA,4,1,1,6,0.25,86,0.5,208,0,0,0,4
"68998","Cajun House","H25",37.7828,-122.463274,4,1,0,5,0.25,94,0,239,0,0,0,4
"69006","Chipotle Mexican Grill 1566","H26",NA,NA,4,2,1,7,0.5,93,0.5,243,0,0,0,4
"69016","Lahore Karahi","H25",37.785635,-122.414779,5,6,1,12,1.2,80,1.6,181,1,1,1,1
"69023","Y  Y Virtnamese Restaurant","H25",37.782776,-122.46889,4,4,0,8,1,94,0,192,0,0,0,4
"69041","Washington Cafe","H26",37.795128,-122.406993,2,2,0,4,1,73,2,207,1,1,0,2
"69060","Cityhouse Restaurant","H26",37.784595,-122.408585,3,1,0,4,0.33,89,0.33,288,0,0,0,4
"69064","Vietnam Restaurant","H24",37.797871,-122.407354,4,2,1,7,0.5,80,0.5,246,1,0,0,3
"69066","Hayes Valley Bakeworks","H25",37.778299,-122.423187,3,1,0,4,0.33,95,0,398,0,0,0,4
"69081","The Roxie Theater","H24",37.764828,-122.422363,5,2,0,7,0.4,99,0,178,0,0,0,4
"69110","Chez Maman","H24",37.776889,-122.423039,3,2,0,5,0.67,92,0,385,0,0,0,4
"69113","Upcider","H25",37.787468,-122.419997,4,1,0,5,0.25,96,0,261,0,0,0,4
"69115","Hahns Hibachi","H25",37.792577,-122.421056,3,5,1,9,1.67,74,1.67,388,1,1,1,1
"69118","Noodle Bar and Grill","H25",37.797744,-122.407488,4,6,0,10,1.5,78,1,231,1,0,1,2
"69120","Pizza Royal","H25",37.798153,-122.404908,3,6,0,9,2,78,1,323,1,0,1,2
"69121","Mavelous LLC","H24",37.776144,-122.418058,3,1,0,4,0.33,90,0.33,440,0,0,0,4
"69146","The Abbots Cellar","H26",37.761016,-122.421558,3,1,3,7,0.33,96,0.33,314,0,0,0,4
"69147","Mission Rock Resort","H26",NA,NA,4,1,2,7,0.25,95,0.25,198,0,0,0,4
"69150","LOttavo Ristorante","H26",37.788882,-122.411745,3,6,2,11,2,82,1,244,1,0,1,2
"69152","Polo Grounds Pub  Grill","H25",NA,NA,3,0,0,3,0,95,0,320,0,0,0,4
"69175","Mau Restaurant","H26",37.762381,-122.42156,4,2,1,7,0.5,93,0.75,178,0,0,0,4
"69178","Russian Deli","H24",37.780717,-122.468596,5,0,0,5,0,94,0.2,194,0,0,0,4
"69180","Amber Dhara","H26",NA,NA,3,8,3,14,2.67,89,0.33,288,0,0,1,3
"69181","ChaYa Restaurant","H25",37.760777,-122.421505,4,6,1,11,1.5,88,1,238,0,0,1,3
"69188","Siam Lotus Thai Cuisine","H25",37.769447,-122.450796,2,1,0,3,0.5,95,0,239,0,0,0,4
"69189","Sweet Basil Thai Cuisine","H24",NA,NA,4,2,1,7,0.5,91,0.5,221,0,0,0,4
"69194","Grandmas Deli  Cafe","H24",NA,NA,4,1,0,5,0.25,91,0.25,259,0,0,0,4
"69195","Center Cafe","H24",37.769751,-122.41832,5,5,0,10,1,86,1.2,150,0,1,0,3
"69199","Mehfil Indian Restaurant","H26",NA,NA,4,0,0,4,0,95,0.25,294,0,0,0,4
"69205","Lai Hong Lounge","H26",37.797596,-122.410207,3,7,0,10,2.33,70,1.33,270,1,1,1,1
"69207","Ilana Cafe","H24",37.782078,-122.484171,5,3,0,8,0.6,95,0,204,0,0,0,4
"69208","Wine  Wall","H24",37.794138,-122.394404,4,0,0,4,0,100,0,160,0,0,0,4
