"business","name","taxcode","latitude","longitude","routines","reinspects","complaints","inspects","ratio","mean_score","high_risk_violations","interval"
"67808","Cafe Bellatrix","H24",37.786534,-122.409764,6,4,0,10,0.666666666666667,95.1666666666667,0.166666666666667,193
"67809","Big Four Restaurant","H26",37.791643,-122.412067,2,2,0,4,1,95,0,372
"67815","Southpaw BBQ","H25",37.762317,-122.419454,5,2,1,8,0.4,94.6,0.6,200.25
"67828","King of Thai Noodle #2","H25",37.783028,-122.463141,3,4,3,10,1.33333333333333,92,0,396
"67833","Dear Mom","H26",37.765459,-122.413462,5,0,0,5,0,89.6,0,264
"67839","The Coffee Bean and Tea Leaf","H24",37.790794,-122.402304,5,1,0,6,0.2,95.8,0.2,248.75
"67847","Espressamente Illy","H24",37.792753,-122.399914,5,2,0,7,0.4,92.8,0.4,258.25
"67849","Dante's Table","H24",37.760148,-122.434965,2,4,1,7,2,73.5,2.5,384
"67862","The Social Study","H24",NA,NA,4,11,0,15,2.75,98.5,0,256.666666666667
"67864","Recchiuti Chocolate Lab","H24",NA,NA,3,1,0,4,0.333333333333333,96,0,248.5
"67865","Foundation Cafe & Bakery","H24",37.779847,-122.418985,4,2,0,6,0.5,95,0,292
"67869","Yuubi Japanese Restaurant","H26",37.777157,-122.464045,6,3,0,9,0.5,90,0.333333333333333,167.6
"67894","Doctor's Lounge","H25",37.720872,-122.437796,4,0,1,5,0,97.25,0.25,254
"67895","Precita Park Cafe","H25",37.747114,-122.410459,4,2,0,6,0.5,95.75,0.25,291.333333333333
"67911","Prather Ranch Meat Co.","H24",37.795225,-122.39377,5,2,0,7,0.4,96.75,0.25,218.75
"67917","Hilton Financial District","H24",37.795057,-122.404876,4,2,0,6,0.5,96.25,0.25,298.333333333333
"67919","Tataki Canyon","H25",37.734576,-122.433528,3,0,0,3,0,98.6666666666667,0,261.5
"67920","Noori","H25",NA,NA,3,0,0,3,0,88.3333333333333,0.333333333333333,175.5
"67936","Dottie's True Blue Cafe","H26",37.774722,-122.406761,3,1,0,4,0.333333333333333,83.3333333333333,1.33333333333333,347.5
"67965","Win Fook Restaurant","H25",37.752966,-122.503848,5,5,3,13,1,79.6,1.2,209
"67982","Caffe Central","H24",37.784848,-122.406892,5,3,0,8,0.6,89.4,0.6,206.25
"67985","Moya","H24",37.774722,-122.406761,5,1,0,6,0.2,89,1,153.25
"68013","Mariposa Baking Co., Inc.","H24",37.795225,-122.39377,4,1,0,5,0.25,98.5,0,240.666666666667
"68018","Cafeto Coffee Shop","H24",37.736078,-122.424108,6,4,0,10,0.666666666666667,95.3333333333333,0,197.2
"68023","The Barrel Room","H24",37.787848,-122.412123,4,2,0,6,0.5,95.5,0,235.333333333333
"68026","Estela's","H24",37.789763,-122.411787,5,2,0,7,0.4,94.6,0.2,215
"68036","City Chopsticks","H24",37.789763,-122.411787,5,8,2,15,1.6,91,0.2,200
"68037","Focaccia Market Bakery","H26",37.776002,-122.392958,5,2,0,7,0.4,86.8,1.2,199.25
"68042","Yummy Yummy","H25",37.796828,-122.407804,3,3,0,6,1,78.3333333333333,0.333333333333333,329
"68045","Maven Restaurant","H25",37.771937,-122.431934,3,1,0,4,0.333333333333333,93.3333333333333,0,407.5
"68065","Sweet Woodruff","H24",37.788658,-122.413304,4,3,3,10,0.75,93.5,0,282.666666666667
"68067","La Boulange de California","H26",37.792954,-122.402208,2,0,0,2,0,95.5,0.5,250
"68070","Per Diem","H26",37.789575,-122.401091,4,2,0,6,0.5,95.75,0.25,301.333333333333
"68071","O3 Bistro & Lounge","H26",37.780337,-122.420227,5,2,3,10,0.4,93.75,0.25,168.5
"68079","Philz Coffee","H25",37.751058,-122.438272,5,4,0,9,0.8,94.2,0.2,185.25
"68089","Burger King 5830","H29",37.744062,-122.404475,3,0,0,3,0,95,0.333333333333333,279
"68090","Original Joe's","H26",37.800363,-122.409477,3,3,1,7,1,89,0.333333333333333,393.5
"68091","Kiên Thanh","H24",NA,NA,2,7,0,9,3.5,84.5,0.5,476
"68104","Freshroll","H29",37.783841,-122.403325,5,0,0,5,0,93.25,0.25,183.5
"68105","Gilberth's Rottiserie & Grill","H25",37.758903,-122.388238,4,3,0,7,0.75,89,0,212.333333333333
"68121","Hot Pot Garden","H26",37.742933,-122.477599,3,1,2,6,0.333333333333333,86.3333333333333,1,382.5
"68130","Vinyl Cafe and Wine Bar","H28",37.772748,-122.437414,3,2,0,5,0.666666666666667,85.3333333333333,0.666666666666667,202.5
"68131","Radio Africa & Kitchen","H26",37.734652,-122.390872,3,3,0,6,1,93.3333333333333,0,286
"68146","Cento 330 Ritch Street","H24",37.778743,-122.393783,4,0,0,4,0,97.5,0,239
"68148","Sheng Kee Bakery & Cafe","H25",NA,NA,3,6,0,9,2,79.6666666666667,1,208.5
"68149","Subway Sandwiches #53761","H29",37.798712,-122.400585,4,2,0,6,0.5,97,0,274.333333333333
"68152","State Bird Provisions","H25",37.783704,-122.432824,5,1,0,6,0.2,100,0,224
"68158","I-Skewers","H25",NA,NA,3,1,0,4,0.333333333333333,83.6666666666667,0.333333333333333,210
"68159","Tower Burger","H25",37.744127,-122.453593,4,0,0,4,0,90.5,0,255
"68160","Gourmet Carousel","H24",37.789073,-122.423784,5,5,0,10,1,83.2,0.6,201.75
"68173","Wise Sons Deli","H25",37.752468,-122.415332,4,1,6,11,0.25,85.75,1.25,191
"68189","Silverstone Cafe","H25",37.752308,-122.417962,5,4,0,9,0.8,96.6,0.2,195.75
"68194","New Taraval Cafe","H25",37.743026,-122.477356,5,1,0,6,0.2,92.4,0.4,180.75
"68196","Happy Yogurt","H24",37.779613,-122.493349,6,0,0,6,0,99,0,174
"68219","Calabria Bros.","H28",37.722162,-122.436695,5,1,0,6,0.2,97.8,0.2,214.25
"68220","Chomp & Swig","H24",37.782383,-122.475929,4,3,2,9,0.75,92,0,335.333333333333
"68223","CAFFE D' MELANIO","H24",37.724058,-122.456765,6,2,0,8,0.333333333333333,87.8333333333333,0.5,189.6
"68234","Dropbox, Inc.","H26",37.776002,-122.392958,3,0,0,3,0,96.6666666666667,0,298.5
"68242","Bacon Bacon LLC","H25",NA,NA,3,1,1,5,0.333333333333333,82,0.666666666666667,321.5
"68245","U-Sushi","H24",37.790697,-122.399563,5,0,0,5,0,92.4,0.4,247.5
"68247","Mixt Greens","H25",37.788426,-122.399371,5,0,0,5,0,92.8,0.2,215.5
"68249","Mixt Greens","H25",37.794347,-122.394932,7,0,2,9,0,91.7142857142857,0.428571428571429,142.333333333333
"68251","The Stanford Court Hotel - Catering Kitchen","H26",37.791963,-122.409626,4,1,0,5,0.25,97,0,242.666666666667
"68252","The Standord Court Hotel","H26",37.791963,-122.409626,4,1,0,5,0.25,92.5,0.5,242.666666666667
"68257","AFC SUSHI at Mollie Stone's #10","H28",37.744876,-122.452425,4,3,0,7,0.75,94.5,0,280.333333333333
"68259","Balboa Theater","H24",37.775752,-122.497655,5,3,0,8,0.6,96.8,0,205.25
"68264","Navin Thai Restaurant","H24",37.794534,-122.409684,4,1,0,5,0.25,90.25,0.75,272.666666666667
"68278","Fresh Bay Cafe","H24",37.803627,-122.433503,4,4,0,8,1,90.25,0.75,200.666666666667
"68279","Yoppi Yogurt","H24",37.796254,-122.421864,5,5,0,10,1,85,0.2,212
"68281","New Big Lantern","H26",37.764848,-122.423382,6,4,0,10,0.666666666666667,85.6666666666667,0.666666666666667,163.4
"68318","Gajalee","H25",37.764414,-122.421806,5,4,2,11,0.8,88.4,0.8,180.25
"68320","Newtree","H24",37.789814,-122.398789,5,0,0,5,0,95.8,0.2,103
"68321","Capo's","H25",NA,NA,3,4,2,9,1.33333333333333,77.6666666666667,1,258
"68323","Pig and Pie","H24",37.752708,-122.411372,4,1,0,5,0.25,96,0,260
"68331","Blackwood Thai Cuisine","H25",37.800508,-122.438824,4,3,0,7,0.75,88.75,0.25,236.666666666667
"68345","Mixt Greens","H25",37.794643,-122.401395,4,2,2,8,0.5,93.5,0,249.333333333333
"68351","Mixt Greens","H24",37.791456,-122.400716,4,4,0,8,1,89.5,1,265.666666666667
"68352","Vogue Theatre","H24",37.788248,-122.446674,3,2,0,5,0.666666666666667,89,0.333333333333333,247
"68353","Hops & Hominy","H26",37.789277,-122.405324,4,2,1,7,0.5,88.25,0.25,230.333333333333
"68356","BASK","H25",37.796095,-122.404063,3,1,0,4,0.333333333333333,93.6666666666667,0.333333333333333,300
"68360","Pharaohs","H24",37.786787,-122.413329,4,4,0,8,1,84.75,0.75,194.333333333333
"68362","Lucky Strike San Francisco LLC","H26",37.778216,-122.392033,5,5,1,11,1,93,0.6,203.25
"68366","Flying Pig Bistro","H24",37.766324,-122.417565,4,1,0,5,0.25,90.75,0.25,257.333333333333
"68367","Jasmine Tea House","H25",37.744833,-122.420364,4,7,2,13,1.75,73,1.5,257
"68368","The Grills and Pots","H26",37.782811,-122.468206,3,10,3,16,3.33333333333333,76.3333333333333,1,435.5
"68390","Mission's Kitchen","H25",NA,NA,4,4,0,8,1,85.75,0.75,264.666666666667
"68390","Mission's Kitchen","H25",NA,NA,4,4,0,8,1,85.75,0.75,264.666666666667
"68394","Mission Bowling Club","H26",37.763628,-122.416652,4,1,0,5,0.25,94,0,204.666666666667
"68401","Chasing Lions Cafe","H24",37.723638,-122.452273,6,2,0,8,0.333333333333333,92.2,0.6,158.8
"68403","Empero Taste","H26",37.77554,-122.502142,4,3,0,7,0.75,81,0.5,249
"68407","Ganim's Market","H24",37.762686,-122.393975,4,1,0,5,0.25,94.25,0.25,247
"68410","903","H24",37.738958,-122.413833,5,1,0,6,0.2,91.4,0.2,225.5
"68412","Purple Kow, Kams","H26",37.775755,-122.497595,4,2,1,7,0.5,90.75,0.25,206
"68421","Cako Bakery","H29",37.784548,-122.40419,6,0,0,6,0,94.5,0.166666666666667,187.8
"68422","Cako Creamery","H29",37.784548,-122.40419,6,0,0,6,0,92.8333333333333,0.166666666666667,187.8
"68428","Cafe Coco","H25",NA,NA,5,2,0,7,0.4,90.8,0.4,200.25
"68430","San Francisco Soup Co.","H29",37.784103,-122.403669,4,1,0,5,0.25,93.3333333333333,0.666666666666667,280.333333333333
"68431","Bon Appetit @ Adobe","H26",37.771742,-122.401677,5,1,1,7,0.2,87.8,1,203.75
"68433","New Fortune Dim Sum","H28",37.793295,-122.407788,3,8,0,11,2.66666666666667,76.6666666666667,1.33333333333333,241
"68442","Sauce Belden","H24",37.791458,-122.403787,4,1,0,5,0.25,93.25,0.25,285
"68451","Buckhorn Grills","H29",37.784548,-122.40419,4,1,0,5,0.25,90.25,0.75,274.333333333333
"68452","Darn Good Food","H26",37.791127,-122.404067,4,1,0,5,0.25,94.75,0.75,254.666666666667
"68454","Kippu Japanese Restaurant","H25",37.785639,-122.429841,5,5,0,10,1,89.6,0.4,222.5
"68462","Bread and Butter Cafe","H24",37.773682,-122.447735,5,5,0,10,1,95.6,0,200.75
"68469","The Roastery","H25",NA,NA,3,1,1,5,0.333333333333333,88,0,409.5
"68483","El Tomate Restaurant","H24",37.752777,-122.410262,4,1,0,5,0.25,92.6666666666667,0,270
"68487","Alimento","H28",37.799837,-122.409517,5,2,0,7,0.4,95.2,0.4,180.75
"68488","Shiso Restaurant","H25",37.741418,-122.422627,4,5,0,9,1.25,86.75,0.25,214.666666666667
"68493","Cassava Bakery & Cafe","H24",37.775705,-122.496453,5,4,0,9,0.8,92.2,0.2,190.5
"68503","Nizario's Pizza","H25",37.764294,-122.421796,5,4,3,12,0.8,95.4,0.2,179.75
"68504","The Fitzgerald Hotel","H24",37.787848,-122.412123,5,3,0,8,0.6,97.2,0,202.75
"68508","Pho Nice","H25",37.716903,-122.441337,5,5,0,10,1,84.8,0.8,192.25
"68511","Gioia Pizzeria","H25",37.797424,-122.421991,5,3,0,8,0.6,88.8,0.8,225.5
"68525","St. Vincent","H25",37.752547,-122.420725,3,2,0,5,0.666666666666667,97,0.333333333333333,327
"68531","Lung Fung Bakery LLC","H25",NA,NA,2,3,0,5,1.5,84,1,196
"68542","La Boulange De Yerba Buena","H25",37.78479,-122.403793,5,0,1,6,0,95.25,0.25,194
"68544","Sorabol Metreon","H28",37.786068,-122.462535,4,0,0,4,0,94.5,0,255.666666666667
"68560","Wow Naan-N-Curry","H25",37.764128,-122.464961,4,2,0,6,0.5,86,0.5,270
"68591","Cerveceria De Mateveza","H24",37.761385,-122.428488,4,2,0,6,0.5,99,0,234.666666666667
"68600","Black Point Cafe","H25",37.805568,-122.421764,3,2,0,5,0.666666666666667,93.6666666666667,0.333333333333333,422
"68602","Bluxome Street Winery","H24",NA,NA,2,0,0,2,0,100,0,404
"68608","Coriander Gourmet Thai","H29",37.784103,-122.403669,6,0,0,6,0,97,0.2,163.2
"68615","Osha Express","H24",37.794347,-122.394932,4,2,0,6,0.5,91,0.5,174.666666666667
"68618","Ike's Place","H25",37.720894,-122.478029,5,1,0,6,0.2,93.8,0.2,192.5
"68620","ABC Bakery Cafe Inc.","H26",37.753684,-122.490438,4,9,9,22,2.25,67.75,2.25,254.666666666667
"68626","Balo Vietnamese Eatery","H24",37.781714,-122.417132,4,0,1,5,0,100,0,63.6666666666667
"68633","ABC Bakery Cafe","H26",37.796133,-122.406237,3,9,5,17,3,70.6666666666667,2,243.5
"68636","Preet Palace Indian Cuisine","H25",NA,NA,2,5,0,7,2.5,87,0,275
"68644","Central Kitchen & Salumeria","H26",37.759379,-122.410915,4,1,0,5,0.25,97.3333333333333,0,242.666666666667
"68645","Local's Corner","H24",37.754267,-122.409305,4,0,4,8,0,89,0.5,268.666666666667
"68659","Region","H25",NA,NA,3,0,0,3,0,89,0.333333333333333,272.5
"68672","Kama Sushi Soma","H25",37.774722,-122.406761,4,3,0,7,0.75,79.25,1.25,258.333333333333
"68682","Fuel Cafe","H25",37.805297,-122.423232,3,4,0,7,1.33333333333333,82.6666666666667,0.666666666666667,287
"68690","Tout Sweet Patisserie","H24",37.78655,-122.40756,4,2,0,6,0.5,89.75,0.25,214
"68692","Sidewalk Juice","H24",37.752565,-122.414125,5,1,0,6,0.2,90.25,0.25,171.5
"68696","Xiao Long Bao","H25",37.783079,-122.466017,3,1,1,5,0.333333333333333,96,0,261
"687","Kitchen Kura","H24",37.763638,-122.474196,4,3,1,8,0.75,75,1,287
"68701","Grindz","H25",37.782778,-122.468332,4,1,0,5,0.25,100,0,194.666666666667
"68716","The Sweet House","H24",37.775818,-122.496401,5,3,0,8,0.6,98.4,0,190.5
"68718","Swamp","H25",NA,NA,3,1,0,4,0.333333333333333,93.3333333333333,0,395
"68721","Ryan Scott 2 Go LLC","H25",37.765718,-122.401685,3,3,0,6,1,90,0.666666666666667,291.5
"68739","Starbucks #16839","H25",37.794551,-122.39319,4,1,0,5,0.25,97,0,239.666666666667
"68740","V105","H25",37.771502,-122.422448,5,2,0,7,0.4,96.6,0.2,178.75
"68752","Chevys Fresh Mex","H26",37.785037,-122.400432,4,2,0,6,0.5,89.5,0.75,239.333333333333
"68753","La Briciola  Restaurant","H26",37.781451,-122.395927,4,2,0,6,0.5,87.5,0.5,222
"68760","Enjoy Vegetarian Restaurant","H25",37.780528,-122.476981,3,0,0,3,0,94.6666666666667,0,353.5
"68761","Subway Sandwich #28429","H29",NA,NA,3,0,0,3,0,96,0,433.5
"68763","Kichi Grill","H24",37.785014,-122.40664,6,3,1,10,0.5,92.5,0.166666666666667,175.2
"68764","Golden Gate Grill","H26",NA,NA,4,3,0,7,0.75,92,0,184
"68766","Moolicious Cafe and Crepe","H28",37.790415,-122.400615,4,2,0,6,0.5,92.25,0.75,261.333333333333
"68768","Elsy's Restaurant","H24",NA,NA,4,5,0,9,1.25,85.25,0.75,243.666666666667
"68773","Nopalito","H26",37.765412,-122.466375,4,3,1,8,0.75,85.75,0.75,254.333333333333
"68775","Dandelion Chocolate","H26",37.761047,-122.421561,4,1,1,6,0.25,97.5,0,179.666666666667
"68784","Joe's Ice Cream","H25",37.780488,-122.477751,5,2,0,7,0.4,100,0,184.25
"68786","Little Garden","H24",37.798528,-122.409513,4,6,0,10,1.5,77.25,0.75,263.333333333333
"68799","Zeitgeist","H26",NA,NA,5,3,1,9,0.6,97.2,0,179
"68808","Shabuway, Men-Oh","H25",37.780674,-122.474243,4,3,0,7,0.75,95,0,197.333333333333
"68809","New DNA Cafe","H25",37.782936,-122.463447,4,9,7,20,2.25,90,0,219.333333333333
"68814","Farley's","H24",37.763733,-122.466366,3,0,0,3,0,96,0,247.5
"68825","Cafe New Honolulu","H25",37.79397,-122.40776,2,3,1,6,1.5,70.5,1.5,322
"68826","Vanda Siam Restaurant","H25",37.79373,-122.403974,5,5,0,10,1,85.5,0.5,216.75
"68831","Super Duper","H29",37.784758,-122.403837,5,0,1,6,0,96.8,0,180.5
"68832","Bayshore Market Deli & Liquor","H28",37.743065,-122.405284,4,2,1,7,0.5,94.25,0.25,219
"68865","Grant Place Restaurant","H25",37.795166,-122.405924,4,1,0,5,0.25,89.25,0.25,237.666666666667
"68872","Jiang Ling Cuisine Restaurant","H24",37.729985,-122.404526,5,3,3,11,0.6,90.4,0.4,199.75
"68880","Soma Corp.","H24",NA,NA,3,0,0,3,0,87.6666666666667,0.333333333333333,297
"68881","La Climentina","H24",NA,NA,3,4,0,7,1.33333333333333,77.3333333333333,1.33333333333333,193.5
"68890","Geneva Bubble Tea","H24",37.715871,-122.439703,4,1,0,5,0.25,96.25,0.25,222
"68891","Local Edition","H25",NA,NA,2,0,0,2,0,92,0,362
"68894","Craftsman and Wolves","H25",37.760955,-122.421552,4,5,1,10,1.25,92.25,0.25,221.333333333333
"68909","Cafe La Flore","H24",37.763798,-122.472422,4,6,0,10,1.5,87,0.5,258.666666666667
"68916","Rumors","H25",37.775647,-122.406459,2,2,0,4,1,78,1,482
"68930","Karachi Chicken","H24",37.786116,-122.413098,5,8,1,14,1.6,74.6,1.8,220.5
"68938","PA'INA Lounge & Restaurant","H26",37.785223,-122.432337,4,0,1,5,0,94,0,240
"68944","Peet's Coffee and Tea","H24",37.720877,-122.477651,6,0,0,6,0,97.6,0,166.8
"68945","Great Steak & Potato","H25",37.728497,-122.475639,6,2,0,8,0.333333333333333,88.6666666666667,1,175.2
"68949","Chinatown Restaurant","H26",37.782189,-122.48211,2,2,0,4,1,90,0,442
"68950","Marcella's Lasagneria & Cucina","H24",NA,NA,3,2,0,5,0.666666666666667,92.6666666666667,0,265
"68959","Flywheel Coffee Roasters","H24",37.769658,-122.453557,3,0,7,10,0,98,0,339.5
"68961","Pupuseria & Restaurante Panchitas","H24",37.719932,-122.438395,4,2,0,6,0.5,95,0,223.666666666667
"68963","West of Pecos","H26",37.764087,-122.421881,4,3,2,9,0.75,93.5,0.5,212.333333333333
"68974","Sushi Avenue Inc","H28",NA,NA,5,1,0,6,0.2,94,0,185
"68982","The Burritt Room & Tavern","H26",37.789854,-122.407064,3,2,0,5,0.666666666666667,85.3333333333333,0.666666666666667,323
"68986","Cafe Troya Fillmore","H25",37.789404,-122.433954,4,1,0,5,0.25,94,0,289.333333333333
"68991","Lunch Geek LLC","H25",NA,NA,4,1,1,6,0.25,86,0.5,208.333333333333
"68998","Cajun House","H25",37.7828,-122.463274,4,1,0,5,0.25,94.5,0,238.666666666667
"69006","Chipotle Mexican Grill #1566","H26",NA,NA,3,2,1,6,0.666666666666667,92,0.666666666666667,278
"69016","Lahore Karahi","H25",37.785635,-122.414779,5,6,1,12,1.2,79.6,1.6,180.75
"69023","Y & Y Virtnamese Restaurant","H25",37.782776,-122.46889,4,4,0,8,1,94.5,0,192.333333333333
"6904","BUCHANAN FOOD MART","H28",37.789844,-122.430684,5,0,0,5,0,98.4,0,198.5
"69041","Washington Cafe","H26",37.795128,-122.406993,2,2,0,4,1,73,2,207
"69060","Cityhouse Restaurant","H26",37.784595,-122.408585,3,1,0,4,0.333333333333333,89,0.333333333333333,288
"69064","Vietnam Restaurant","H24",37.797871,-122.407354,3,2,1,6,0.666666666666667,79.3333333333333,0.666666666666667,248
"69066","Hayes Valley Bakeworks","H25",37.778299,-122.423187,3,1,0,4,0.333333333333333,95.3333333333333,0,397.5
"69067","Shabu Sushi","H26",37.781101,-122.460116,4,0,0,4,0,92,0,205.666666666667
"69081","The Roxie Theater","H24",37.764828,-122.422363,5,2,0,7,0.4,98.8,0,178.5
"691","MARINA SUBMARINE","H24",37.796893,-122.436847,5,2,0,7,0.4,89.8,0.2,236
"69110","Chez Maman","H24",37.776889,-122.423039,3,2,0,5,0.666666666666667,92,0,385
"69113","Upcider","H25",37.787468,-122.419997,3,1,0,4,0.333333333333333,96.6666666666667,0,223.5
"69115","Hahn's Hibachi","H25",37.792577,-122.421056,3,5,1,9,1.66666666666667,73.6666666666667,1.66666666666667,388.5
"69118","Noodle Bar and Grill","H25",37.797744,-122.407488,4,6,0,10,1.5,77.5,1,231.333333333333
"6912","STORE ON THE CORNER, THE","H28",37.787113,-122.400052,3,1,0,4,0.333333333333333,86,0.666666666666667,409.5
"69120","Pizza Royal","H25",37.798153,-122.404908,3,6,0,9,2,78.3333333333333,1,323
"69121","Mavelous, LLC","H24",37.776144,-122.418058,2,1,0,3,0.5,87.5,0.5,323
"69146","The Abbot's Cellar","H26",37.761016,-122.421558,3,1,3,7,0.333333333333333,95.6666666666667,0.333333333333333,313.5
"69147","Mission Rock Resort","H26",NA,NA,4,1,2,7,0.25,94.75,0.25,198
"69150","L'Ottavo Ristorante","H26",37.788882,-122.411745,3,6,2,11,2,82.3333333333333,1,244.5
"69152","Polo Grounds Pub & Grill","H25",NA,NA,3,0,0,3,0,94.6666666666667,0,320.5
"69175","Mau Restaurant","H26",37.762381,-122.42156,4,2,1,7,0.5,93.25,0.75,178.333333333333
"69178","Russian Deli","H24",37.780717,-122.468596,5,0,0,5,0,94.2,0.2,193.75
"69180","Amber Dhara","H26",NA,NA,3,8,3,14,2.66666666666667,89,0.333333333333333,288.5
"69181","Cha-Ya Restaurant","H25",37.760777,-122.421505,4,6,1,11,1.5,88.5,1,238
"69188","Siam Lotus Thai Cuisine","H25",37.769447,-122.450796,2,1,0,3,0.5,95,0,239
"69189","Sweet Basil Thai Cuisine","H24",NA,NA,4,2,1,7,0.5,91,0.5,221
"69194","Grandma's Deli & Cafe","H24",NA,NA,4,1,0,5,0.25,90.75,0.25,259
"69195","Center Cafe","H24",37.769751,-122.41832,5,5,0,10,1,86.4,1.2,150.25
"69199","Mehfil Indian Restaurant","H26",NA,NA,3,0,0,3,0,95,0.333333333333333,266.5
"69205","Lai Hong Lounge","H26",37.797596,-122.410207,3,7,0,10,2.33333333333333,70,1.33333333333333,269.5
"69206","SF Henry VIII, LLC","H24",37.787174,-122.410269,3,2,0,5,0.666666666666667,90,0,227.5
"69207","Ilana Cafe","H24",37.782078,-122.484171,4,3,0,7,0.75,94,0,195
"69208","Wine & Wall","H24",37.794138,-122.394404,4,0,0,4,0,100,0,159.666666666667
"69214","Dolce Amore","H24",37.789259,-122.422277,3,0,0,3,0,95.6666666666667,0.333333333333333,176.5
"69217","Orexi Inc.","H25",37.738434,-122.468438,2,0,0,2,0,91,0,449
"69234","Wasabi Bistro Japanese Restaurant","H25",37.760394,-122.435019,4,5,1,10,1.25,72.25,2.25,242.666666666667
"69236","The Corner Store","H26",37.782247,-122.447932,4,1,0,5,0.25,91.5,0,219.333333333333
"69237","SPRESSA","H24",37.718254,-122.474427,5,0,0,5,0,98.8,0,181.75
"69244","Jamber","H26",37.780975,-122.402612,3,1,0,4,0.333333333333333,91,0.333333333333333,234.5
"69245","Farina Pizzeria","H25",37.761528,-122.421575,4,1,1,6,0.25,96.5,0,214
"69251","La Boulange Du Dome","H26",37.784848,-122.406892,5,1,0,6,0.2,86.75,0.75,155.5
"69253","Chili Cha Cha 2","H24",NA,NA,3,5,2,10,1.66666666666667,73.6666666666667,1.66666666666667,243.5
"69257","Little Heaven Deli","H24",37.759506,-122.419174,5,3,0,8,0.6,96.4,0.4,163.75
"69259","Goat Hill Pizza","H25",37.739154,-122.467794,3,3,0,6,1,93.3333333333333,0,254
"69278","Caffe Cento","H25",37.792073,-122.409242,4,2,0,6,0.5,95.75,0.25,216.666666666667
"69281","Fairmont Hotel San Francisco - Main Kitchen","H26",37.792314,-122.410821,4,3,0,7,0.75,96,0,216.666666666667
"69282","New Jumbo Seafood Restaurant","H26",37.754132,-122.480058,4,8,2,14,2,79.75,0.5,199
"69283","Fairmont Hotel San Francisco - Laurel Court","H26",37.792314,-122.410821,4,2,0,6,0.5,93.75,0.25,216.666666666667
"69284","Fairmont Hotel SF- Employee Cafe","H26",37.792314,-122.410821,4,1,0,5,0.25,98,0,216.666666666667
"69285","Fairmont Hotel San Francisco - Tonga Room","H26",37.792314,-122.410821,4,2,0,6,0.5,94.5,0,216.666666666667
